Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2015-03-10,0.31353,,0.314,0.315,,0.33582,0.34549,0.32883,0.27889,0.32031,0.33668,-0.01636,-0.01593,-0.00044,,,-6.55,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,12.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,-0.0,-0.005,0.00357,-0.00536,0.66667,40.0,,40.0,19.167,33.33333,37.82051,33.333,,70.63492,53.1746,,70.635,0.666,0.1666,0.666,0.0,-0.4994,0.4994,0,0,0,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,0.64,31.73,24.17,1.51,5.33,0.32,0.31,0.33,0.315,0.295,0.3,2015-03-09,2015-03-04,2015-02-25,2015-03-10,2015-03-05,2015-03-02,5141600,3154300,1827800,43.11,30.45,5.28,0.02,-0.004,0.039,-0.02,-0.008,-0.017,0.01575,-0.00668,0.03981,-0.01477,-0.00683,-0.0074,70.635,30.82,19.27,0.0,16.492,0.0,41.667,11.765,5.263,33.333,0.0,0.0,40.0,36.0,24.138,20.833,21.875,20.69,2015-01-26,2015-01-02,2014-11-18,2015-03-05,2015-01-07,2014-12-16,24,45,6,57,22,29,2015-03-10,2015-02-23,2015-02-13,2015-03-02,2015-02-16,2015-02-09,2015-03-09,2015-03-04,2015-02-25,2015-03-10,2015-03-05,2015-03-02,2015-03-10,2015-03-04,2015-02-25,2015-03-05,2015-03-02,2015-02-24,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,,,,,p2n,n2p,p2n,p2n,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-11,0.31339,,,,,0.33461,0.34449,0.32866,0.2793,0.32027,0.33544,-0.01518,-0.01578,0.0006,,,-6.51,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,11.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,0.005,0.0,0.00321,-0.00536,0.6,37.5,37.5,,-2.5,45.45455,40.15152,,,66.66667,62.96296,,,0.6519,0.1583,0.6519,0.0,-0.4936,0.4936,0,0,0,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.32,0.31,0.33,0.315,0.295,0.3,2015-03-09,2015-03-04,2015-02-25,2015-03-10,2015-03-05,2015-03-02,3154300,1827800,1751300,30.45,5.28,-33.49,0.02,-0.004,0.039,-0.02,-0.008,-0.017,0.01575,-0.00668,0.03981,-0.01477,-0.00683,-0.0074,70.635,30.82,19.27,0.0,16.492,0.0,41.667,11.765,5.263,33.333,0.0,0.0,40.0,36.0,24.138,37.5,20.833,21.875,2015-01-26,2015-01-02,2014-11-18,2015-03-05,2015-01-07,2014-12-16,24,45,6,57,22,29,2015-03-10,2015-02-23,2015-02-13,2015-03-02,2015-02-16,2015-02-09,2015-03-09,2015-03-04,2015-02-25,2015-03-10,2015-03-05,2015-03-02,2015-03-10,2015-03-04,2015-02-25,2015-03-11,2015-03-05,2015-03-02,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,,,,,p2n,n2p,p2n,p2n,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-12,0.31249,,,,0.325,0.33387,0.34373,0.32859,0.27975,0.32099,0.33467,-0.01367,-0.01536,0.00168,,,-6.24,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,10.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,0.005,0.0,0.00357,-0.00429,0.83333,45.45455,,45.455,7.95455,60.0,46.26263,,60.0,66.66667,67.98942,,,0.6398,0.1514,0.6398,0.0,-0.4884,0.4884,0,0,0,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.325,0.32,0.31,0.315,0.295,0.3,2015-03-12,2015-03-09,2015-03-04,2015-03-10,2015-03-05,2015-03-02,1827800,1751300,4939200,5.28,-33.49,26.51,0.02,-0.004,0.039,-0.02,-0.008,-0.017,0.01575,-0.00668,0.03981,-0.01477,-0.00683,-0.0074,70.635,30.82,19.27,0.0,16.492,0.0,60.0,41.667,11.765,33.333,0.0,0.0,45.455,40.0,36.0,37.5,20.833,21.875,2015-01-26,2015-01-02,2014-11-18,2015-03-05,2015-01-07,2014-12-16,24,45,6,57,22,29,2015-03-10,2015-02-23,2015-02-13,2015-03-02,2015-02-16,2015-02-09,2015-03-12,2015-03-09,2015-03-04,2015-03-10,2015-03-05,2015-03-02,2015-03-12,2015-03-10,2015-03-04,2015-03-11,2015-03-05,2015-03-02,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,4939200.0,,,,n2p,p2n,p2n,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-13,0.3108,,,,,0.33203,0.34241,0.32822,0.28005,0.3193,0.33284,-0.01354,-0.01499,0.00145,,,-5.73,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,9.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,-0.0,-0.015,0.00357,-0.00536,0.66667,40.0,40.0,,-5.455,33.33333,46.26263,,,53.1746,62.16931,,,0.6236,0.1419,0.6236,0.0,-0.4817,0.4817,0,0,0,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.325,0.32,0.31,0.315,0.295,0.3,2015-03-12,2015-03-09,2015-03-04,2015-03-10,2015-03-05,2015-03-02,1751300,4939200,1461600,-33.49,26.51,-4.3,0.02,-0.004,0.039,-0.02,-0.008,-0.017,0.01575,-0.00668,0.03981,-0.01477,-0.00683,-0.0074,70.635,30.82,19.27,0.0,16.492,0.0,60.0,41.667,11.765,33.333,0.0,0.0,45.455,40.0,36.0,40.0,37.5,20.833,2015-01-26,2015-01-02,2014-11-18,2015-03-05,2015-01-07,2014-12-16,24,45,6,57,22,29,2015-03-10,2015-02-23,2015-02-13,2015-03-02,2015-02-16,2015-02-09,2015-03-12,2015-03-09,2015-03-04,2015-03-10,2015-03-05,2015-03-02,2015-03-12,2015-03-10,2015-03-04,2015-03-13,2015-03-11,2015-03-05,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,,,,,n2p,p2n,p2n,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-16,0.3085,,,,,0.33034,0.34113,0.32786,0.28035,0.31787,0.33115,-0.01328,-0.01465,0.00137,,,-5.02,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,8.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,0.0,0.0,0.00357,-0.00464,0.76923,43.47826,,43.478,3.47826,33.33333,42.22222,,,34.92063,51.5873,,,0.6078,0.1327,0.6078,0.0,-0.4751,0.4751,0,0,0,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.325,0.32,0.31,0.315,0.295,0.3,2015-03-12,2015-03-09,2015-03-04,2015-03-10,2015-03-05,2015-03-02,4939200,1461600,1108900,26.51,-4.3,-7.88,0.02,-0.004,0.039,-0.02,-0.008,-0.017,0.01575,-0.00668,0.03981,-0.01477,-0.00683,-0.0074,70.635,30.82,19.27,0.0,16.492,0.0,60.0,41.667,11.765,33.333,0.0,0.0,43.478,45.455,40.0,40.0,37.5,20.833,2015-01-26,2015-01-02,2014-11-18,2015-03-05,2015-01-07,2014-12-16,24,45,6,57,22,29,2015-03-10,2015-02-23,2015-02-13,2015-03-02,2015-02-16,2015-02-09,2015-03-12,2015-03-09,2015-03-04,2015-03-10,2015-03-05,2015-03-02,2015-03-16,2015-03-12,2015-03-10,2015-03-13,2015-03-11,2015-03-05,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,,,,,n2p,p2n,p2n,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-17,0.3058,,,,,0.32839,0.33972,0.3274,0.28059,0.31589,0.32921,-0.01332,-0.01438,0.00106,,-0.013,-4.19,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,7.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,-0.0,-0.005,0.00321,-0.005,0.64286,39.13043,,,-4.34757,25.0,30.55556,,,15.87302,34.65608,,,0.5913,0.1232,0.5913,0.0,-0.4681,0.4681,0,0,0,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.325,0.32,0.31,0.315,0.295,0.3,2015-03-12,2015-03-09,2015-03-04,2015-03-10,2015-03-05,2015-03-02,1461600,1108900,1456100,-4.3,-7.88,-46.38,-0.013,0.02,-0.004,-0.02,-0.008,-0.017,-0.01438,0.01575,-0.00668,-0.01477,-0.00683,-0.0074,70.635,30.82,19.27,0.0,16.492,0.0,60.0,41.667,11.765,33.333,0.0,0.0,43.478,45.455,40.0,40.0,37.5,20.833,2015-03-17,2015-01-26,2015-01-02,2015-03-05,2015-01-07,2014-12-16,50,24,45,57,22,29,2015-03-10,2015-02-23,2015-02-13,2015-03-02,2015-02-16,2015-02-09,2015-03-12,2015-03-09,2015-03-04,2015-03-10,2015-03-05,2015-03-02,2015-03-16,2015-03-12,2015-03-10,2015-03-13,2015-03-11,2015-03-05,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,,,,,n2p,p2n,p2n,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-18,0.30299,,,0.295,,0.32582,0.33796,0.32676,0.28074,0.31268,0.32668,-0.014,-0.01431,0.00031,,,-3.3,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,6.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,-0.0,-0.01,0.00321,-0.00536,0.6,37.5,37.5,,-5.978,0.0,19.44444,0.0,,10.31746,20.37037,,,0.5722,0.1214,0.5722,0.0,-0.4508,0.4508,0,0,0,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.325,0.32,0.31,0.295,0.315,0.295,2015-03-12,2015-03-09,2015-03-04,2015-03-18,2015-03-10,2015-03-05,1108900,1456100,1765300,-7.88,-46.38,7.54,-0.013,0.02,-0.004,-0.02,-0.008,-0.017,-0.01438,0.01575,-0.00668,-0.01477,-0.00683,-0.0074,70.635,30.82,19.27,0.0,16.492,0.0,60.0,41.667,11.765,0.0,33.333,0.0,43.478,45.455,40.0,37.5,40.0,37.5,2015-03-17,2015-01-26,2015-01-02,2015-03-05,2015-01-07,2014-12-16,50,24,45,57,22,29,2015-03-10,2015-02-23,2015-02-13,2015-03-02,2015-02-16,2015-02-09,2015-03-12,2015-03-09,2015-03-04,2015-03-18,2015-03-10,2015-03-05,2015-03-16,2015-03-12,2015-03-10,2015-03-18,2015-03-13,2015-03-11,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,-1765300.0,,,,p2n,p2n,n2p,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-19,0.30026,,,,,0.32383,0.33648,0.32623,0.28093,0.31073,0.3247,-0.01397,-0.01424,0.00027,,,-2.42,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,5.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,0.005,0.0,0.00357,-0.00464,0.76923,43.47826,,,5.97826,12.5,12.5,,,10.31746,12.16931,10.317,,0.5555,0.1265,0.5555,0.0,-0.429,0.429,0,0,1,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.325,0.32,0.31,0.295,0.315,0.295,2015-03-12,2015-03-09,2015-03-04,2015-03-18,2015-03-10,2015-03-05,1456100,1765300,1079900,-46.38,7.54,-0.67,-0.013,0.02,-0.004,-0.02,-0.008,-0.017,-0.01438,0.01575,-0.00668,-0.01477,-0.00683,-0.0074,70.635,30.82,19.27,10.317,0.0,16.492,60.0,41.667,11.765,0.0,33.333,0.0,43.478,45.455,40.0,37.5,40.0,37.5,2015-03-17,2015-01-26,2015-01-02,2015-03-05,2015-01-07,2014-12-16,50,24,45,57,22,29,2015-03-10,2015-02-23,2015-02-13,2015-03-19,2015-03-02,2015-02-16,2015-03-12,2015-03-09,2015-03-04,2015-03-18,2015-03-10,2015-03-05,2015-03-16,2015-03-12,2015-03-10,2015-03-18,2015-03-13,2015-03-11,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,,,,,p2n,p2n,n2p,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-20,0.29776,,,,0.3,0.322,0.33504,0.32571,0.28112,0.30908,0.32287,-0.0138,-0.01415,0.00036,,,-1.6,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,4.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,0.0,0.0,0.00357,-0.00357,1.0,50.0,,50.0,12.5,12.5,8.33333,,12.5,12.22222,10.95238,,,0.5392,0.1304,0.5392,0.0,-0.4088,0.4088,0,0,1,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.3,0.325,0.32,0.295,0.315,0.295,2015-03-20,2015-03-12,2015-03-09,2015-03-18,2015-03-10,2015-03-05,1765300,1079900,1301800,7.54,-0.67,-3.59,-0.013,0.02,-0.004,-0.02,-0.008,-0.017,-0.01438,0.01575,-0.00668,-0.01477,-0.00683,-0.0074,70.635,30.82,19.27,10.317,0.0,16.492,12.5,60.0,41.667,0.0,33.333,0.0,50.0,43.478,45.455,37.5,40.0,37.5,2015-03-17,2015-01-26,2015-01-02,2015-03-05,2015-01-07,2014-12-16,50,24,45,57,22,29,2015-03-10,2015-02-23,2015-02-13,2015-03-19,2015-03-02,2015-02-16,2015-03-20,2015-03-12,2015-03-09,2015-03-18,2015-03-10,2015-03-05,2015-03-20,2015-03-16,2015-03-12,2015-03-18,2015-03-13,2015-03-11,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,,,,,p2n,p2n,n2p,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-23,0.29569,,,,,0.31992,0.33347,0.32511,0.28126,0.30691,0.32081,-0.0139,-0.0141,0.0002,,,-0.91,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,3.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,-0.0,-0.005,0.00321,-0.00393,0.81818,45.0,,,-5.0,0.0,8.33333,,,12.22222,11.5873,,12.222,0.5221,0.1355,0.5221,0.0,-0.3866,0.3866,0,0,1,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.3,0.325,0.32,0.295,0.315,0.295,2015-03-20,2015-03-12,2015-03-09,2015-03-18,2015-03-10,2015-03-05,1079900,1301800,956200,-0.67,-3.59,-19.51,-0.013,0.02,-0.004,-0.02,-0.008,-0.017,-0.01438,0.01575,-0.00668,-0.01477,-0.00683,-0.0074,12.222,70.635,30.82,10.317,0.0,16.492,12.5,60.0,41.667,0.0,33.333,0.0,50.0,43.478,45.455,37.5,40.0,37.5,2015-03-17,2015-01-26,2015-01-02,2015-03-05,2015-01-07,2014-12-16,50,24,45,57,22,29,2015-03-23,2015-03-10,2015-02-23,2015-03-19,2015-03-02,2015-02-16,2015-03-20,2015-03-12,2015-03-09,2015-03-18,2015-03-10,2015-03-05,2015-03-20,2015-03-16,2015-03-12,2015-03-18,2015-03-13,2015-03-11,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,,,,,p2n,p2n,n2p,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-24,0.29426,,,0.285,,0.31724,0.33157,0.32431,0.28129,0.30354,0.31816,-0.01461,-0.0142,-0.00041,-0.015,,-0.43,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,2.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,-0.0,-0.01,0.00286,-0.00464,0.61538,38.09524,38.095,,-11.90476,0.0,4.16667,0.0,,6.66667,10.37037,6.667,,0.5028,0.1433,0.5028,0.0,-0.3595,0.3595,0,0,1,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.3,0.325,0.32,0.285,0.295,0.315,2015-03-20,2015-03-12,2015-03-09,2015-03-24,2015-03-18,2015-03-10,1301800,956200,2119300,-3.59,-19.51,31.14,-0.013,0.02,-0.004,-0.015,-0.02,-0.008,-0.01438,0.01575,-0.00668,-0.0142,-0.01477,-0.00683,12.222,70.635,30.82,6.667,10.317,0.0,12.5,60.0,41.667,0.0,0.0,33.333,50.0,43.478,45.455,38.095,37.5,40.0,2015-03-17,2015-01-26,2015-01-02,2015-03-24,2015-03-05,2015-01-07,50,24,45,19,57,22,2015-03-23,2015-03-10,2015-02-23,2015-03-24,2015-03-19,2015-03-02,2015-03-20,2015-03-12,2015-03-09,2015-03-24,2015-03-18,2015-03-10,2015-03-20,2015-03-16,2015-03-12,2015-03-24,2015-03-18,2015-03-13,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-2119300.0,,,,p2n,n2p,n2p,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-25,0.29348,,,,0.3,0.31591,0.33034,0.32383,0.28148,0.303,0.31681,-0.01381,-0.01413,0.00031,,,-0.16,11.6,-43.12,8.06,-39.3,45.9,-7.3,7.27,1.0,18.0,59.0,11.0,22.0,36.0,15.0,10.0,0.015,0.0,0.00393,-0.00357,1.1,52.38095,,52.381,14.28595,30.0,10.0,,30.0,20.0,12.96296,,,0.4886,0.1443,0.4886,0.0,-0.3443,0.3443,0,0,1,,,,,0.15,,,,0.314,0.411,0.336,0.312,0.331,0.319,2015-03-10,2015-01-22,2014-12-26,2015-03-06,2015-01-02,2014-12-15,,,,,,0.3,0.3,0.325,0.285,0.295,0.315,2015-03-25,2015-03-20,2015-03-12,2015-03-24,2015-03-18,2015-03-10,956200,2119300,3101700,-19.51,31.14,41.12,-0.013,0.02,-0.004,-0.015,-0.02,-0.008,-0.01438,0.01575,-0.00668,-0.0142,-0.01477,-0.00683,12.222,70.635,30.82,6.667,10.317,0.0,30.0,12.5,60.0,0.0,0.0,33.333,52.381,50.0,43.478,38.095,37.5,40.0,2015-03-17,2015-01-26,2015-01-02,2015-03-24,2015-03-05,2015-01-07,50,24,45,19,57,22,2015-03-23,2015-03-10,2015-02-23,2015-03-24,2015-03-19,2015-03-02,2015-03-25,2015-03-20,2015-03-12,2015-03-24,2015-03-18,2015-03-10,2015-03-25,2015-03-20,2015-03-16,2015-03-24,2015-03-18,2015-03-13,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,p2n,n2p,n2p,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-26,0.29327,0.293,,,,0.31392,0.32875,0.32316,0.28157,0.301,0.31482,-0.01383,-0.01407,0.00024,,,11.5,-43.12,8.06,-39.3,45.9,-7.3,7.27,-17.51,18.0,59.0,11.0,22.0,36.0,15.0,10.0,16.0,-0.0,-0.01,0.00214,-0.00429,0.5,33.33333,,,-19.04767,10.0,13.33333,,,26.66667,17.77778,,,0.4718,0.1483,0.4718,0.0,-0.3235,0.3235,0,0,1,,,,,0.15,,,,0.314,0.411,0.336,0.293,0.312,0.331,2015-03-10,2015-01-22,2014-12-26,2015-03-26,2015-03-06,2015-01-02,7.17,0.64,31.73,24.17,,0.3,0.3,0.325,0.285,0.295,0.315,2015-03-25,2015-03-20,2015-03-12,2015-03-24,2015-03-18,2015-03-10,2119300,3101700,1285700,31.14,41.12,5.33,-0.013,0.02,-0.004,-0.015,-0.02,-0.008,-0.01438,0.01575,-0.00668,-0.0142,-0.01477,-0.00683,12.222,70.635,30.82,6.667,10.317,0.0,30.0,12.5,60.0,0.0,0.0,33.333,52.381,50.0,43.478,38.095,37.5,40.0,2015-03-17,2015-01-26,2015-01-02,2015-03-24,2015-03-05,2015-01-07,50,24,45,19,57,22,2015-03-23,2015-03-10,2015-02-23,2015-03-24,2015-03-19,2015-03-02,2015-03-25,2015-03-20,2015-03-12,2015-03-24,2015-03-18,2015-03-10,2015-03-25,2015-03-20,2015-03-16,2015-03-24,2015-03-18,2015-03-13,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,p2n,n2p,n2p,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-27,0.29354,,,,,0.31169,0.32704,0.3224,0.2816,0.29854,0.31262,-0.01408,-0.01407,-1e-05,,,11.4,-43.12,8.06,-39.3,45.9,-7.3,7.27,-17.51,17.0,59.0,11.0,22.0,36.0,15.0,10.0,16.0,-0.0,-0.005,0.00214,-0.00464,0.46154,31.57895,31.579,,-20.80205,0.0,13.33333,,,26.66667,24.44444,,26.667,0.4544,0.1535,0.4544,0.0,-0.3009,0.3009,0,0,1,,,,,0.15,,,,0.314,0.411,0.336,0.293,0.312,0.331,2015-03-10,2015-01-22,2014-12-26,2015-03-26,2015-03-06,2015-01-02,,,,,,0.3,0.3,0.325,0.285,0.295,0.315,2015-03-25,2015-03-20,2015-03-12,2015-03-24,2015-03-18,2015-03-10,3101700,1285700,729300,41.12,5.33,-21.36,-0.013,0.02,-0.004,-0.015,-0.02,-0.008,-0.01438,0.01575,-0.00668,-0.0142,-0.01477,-0.00683,26.667,12.222,70.635,6.667,10.317,0.0,30.0,12.5,60.0,0.0,0.0,33.333,52.381,50.0,43.478,31.579,38.095,37.5,2015-03-17,2015-01-26,2015-01-02,2015-03-24,2015-03-05,2015-01-07,50,24,45,19,57,22,2015-03-27,2015-03-23,2015-03-10,2015-03-24,2015-03-19,2015-03-02,2015-03-25,2015-03-20,2015-03-12,2015-03-24,2015-03-18,2015-03-10,2015-03-25,2015-03-20,2015-03-16,2015-03-27,2015-03-24,2015-03-18,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,p2n,n2p,n2p,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
2015-03-30,0.29422,,,0.285,,0.30964,0.32539,0.32166,0.28163,0.29645,0.31057,-0.01412,-0.01408,-4e-05,,,11.14,-43.12,8.06,-39.3,45.9,-7.3,7.27,-17.51,16.0,59.0,11.0,22.0,36.0,15.0,10.0,16.0,0.0,0.0,0.00214,-0.00429,0.5,33.33333,,,1.75433,0.0,3.33333,0.0,,6.66667,20.0,6.667,,0.4376,0.1575,0.4376,0.0,-0.2801,0.2801,0,0,1,,,,,0.15,,,,0.314,0.411,0.336,0.293,0.312,0.331,2015-03-10,2015-01-22,2014-12-26,2015-03-26,2015-03-06,2015-01-02,,,,,,0.3,0.3,0.325,0.285,0.285,0.295,2015-03-25,2015-03-20,2015-03-12,2015-03-30,2015-03-24,2015-03-18,1285700,729300,1108700,5.33,-21.36,-38.95,-0.013,0.02,-0.004,-0.015,-0.02,-0.008,-0.01438,0.01575,-0.00668,-0.0142,-0.01477,-0.00683,26.667,12.222,70.635,6.667,6.667,10.317,30.0,12.5,60.0,0.0,0.0,0.0,52.381,50.0,43.478,31.579,38.095,37.5,2015-03-17,2015-01-26,2015-01-02,2015-03-24,2015-03-05,2015-01-07,50,24,45,19,57,22,2015-03-27,2015-03-23,2015-03-10,2015-03-30,2015-03-24,2015-03-19,2015-03-25,2015-03-20,2015-03-12,2015-03-30,2015-03-24,2015-03-18,2015-03-25,2015-03-20,2015-03-16,2015-03-27,2015-03-24,2015-03-18,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,,,,,p2n,n2p,n2p,n2p,n2p,Life.BearStart,Life.BullStart,Life.Bull,Life.BullRetrace,Life.BearStart,,
