Date,Counter,Open,High,Low,Close,AdjClose,Volume,Dividends,StockSplits,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,ma25,ma50,ma100,ma200,smooth_close,smooth_troughs,smooth_peaks,smooth_distance,close_troughs,close_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,rise_macd,bull_macd,bear_macd,bull_rsi,bear_rsi,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,sp_high,sp_vhigh,sp_uhigh,st_high,st_vhigh,st_uhigh,sp_low,sp_vlow,sp_ulow,st_low,st_vlow,st_ulow,fp_high,fp_vhigh,fp_uhigh,ft_high,ft_vhigh,ft_uhigh,fp_low,fp_vlow,fp_ulow,ft_low,ft_vlow,ft_ulow,rp_high,rp_low,rt_high,rt_low,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call,EPS,PE,ADJEPS,ADJPE,EP1,EP4,HIGH50,HIGH100,HIGH200,dummy1,LOW50,LOW100,LOW200
2014-03-26,SIGGAS,0.2164,0.2202,0.2164,0.2202,0.2202,47980,0.0,0,0.21616,0.21717,-0.00101,-0.00189,0.00087,,,0.21707,0.21909,0.2217,0.22609,0.21928,,,0.0062,,,5.8,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,11.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,0.0,0.0,0.00107,-0.0008,1.33929,57.25191,57.252,,-5.29009,66.47059,52.4815,,,52.4815,41.31754,,,-0.07,-0.0463,-0.0902,-0.0202,0.0237,-0.0439,1,1,1,,,,,,,-0.15,,0.216,0.216,0.216,0.213,0.213,0.214,2014-03-11,2014-03-07,2014-03-05,2014-03-20,2014-03-10,2014-03-06,32334,5215,47980,-18.62,-3.27,-44.59,1,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,29.92,27.359,27.139,20.213,23.182,16.224,28.03,32.743,32.743,24.503,14.394,0.0,62.542,37.333,50.0,57.252,33.234,28.517,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-03-14,2014-03-11,2014-03-07,2014-03-20,2014-03-13,2014-03-10,2014-03-21,2014-03-11,2014-03-07,2014-03-24,2014-03-20,2014-03-10,2014-03-25,2014-03-11,2014-03-05,2014-03-26,2014-03-13,2014-03-10,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,47980.0,n2p,p2n,n2p,p2n,n2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,12.44,1.42,15.51,1.45,1.61,0,0,0,-,0,0,0
2014-03-27,SIGGAS,0.2202,0.2202,0.2202,0.2202,0.2202,38071,0.0,0,0.21678,0.21739,-0.00062,-0.00163,0.00102,,,0.21731,0.21913,0.22167,0.22603,0.22079,,,0.0062,,,5.08,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,10.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,0.0,0.0,0.00107,-0.00066,1.6129,61.7284,,,4.4764,66.47059,66.47059,,,66.47059,54.13243,,,-0.069,-0.0436,-0.0872,-0.0182,0.0254,-0.0436,1,1,1,,,,,,,-0.15,,0.216,0.216,0.216,0.213,0.213,0.214,2014-03-11,2014-03-07,2014-03-05,2014-03-20,2014-03-10,2014-03-06,5215,47980,38071,-3.27,-44.59,6.71,1,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,29.92,27.359,27.139,20.213,23.182,16.224,28.03,32.743,32.743,24.503,14.394,0.0,62.542,37.333,50.0,57.252,33.234,28.517,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-03-14,2014-03-11,2014-03-07,2014-03-20,2014-03-13,2014-03-10,2014-03-21,2014-03-11,2014-03-07,2014-03-24,2014-03-20,2014-03-10,2014-03-25,2014-03-11,2014-03-05,2014-03-26,2014-03-13,2014-03-10,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38071.0,,,,p2n,n2p,p2n,n2n,n2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,12.44,1.42,15.51,1.45,1.61,0,0,0,-,0,0,0
2014-03-28,SIGGAS,0.2127,0.224,0.2108,0.224,0.224,53716,0.0,0,0.21789,0.21788,1e-05,-0.0013,0.00131,,,0.21783,0.21932,0.22171,0.22601,0.22247,,,0.01,,,4.28,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,9.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,0.0038,0.0,0.00121,-0.00066,1.8172,64.50382,,,7.25182,88.82353,73.92157,,,73.92157,64.29122,,,-0.0669,-0.0388,-0.0818,-0.0149,0.0281,-0.043,1,1,1,,,,,,,-0.15,,0.216,0.216,0.216,0.213,0.213,0.214,2014-03-11,2014-03-07,2014-03-05,2014-03-20,2014-03-10,2014-03-06,47980,38071,53716,-44.59,6.71,53.14,1,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,29.92,27.359,27.139,20.213,23.182,16.224,28.03,32.743,32.743,24.503,14.394,0.0,62.542,37.333,50.0,57.252,33.234,28.517,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-03-14,2014-03-11,2014-03-07,2014-03-20,2014-03-13,2014-03-10,2014-03-21,2014-03-11,2014-03-07,2014-03-24,2014-03-20,2014-03-10,2014-03-25,2014-03-11,2014-03-05,2014-03-26,2014-03-13,2014-03-10,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,53716.0,,,n2p,p2n,n2n,n2p,p2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,12.66,1.42,15.77,1.43,1.58,0,0,0,-,0,0,0
2014-03-31,SIGGAS,0.224,0.224,0.224,0.224,0.224,47980,0.0,0,0.21883,0.21834,0.00049,-0.00095,0.00144,,,0.2183,0.21951,0.22176,0.22599,0.22425,,,0.01,,0.224,3.46,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,8.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,0.0,0.0,0.00121,-0.00053,2.28378,69.54733,,69.547,12.29533,88.82353,81.37255,,88.824,85.09804,75.1634,,,-0.0648,-0.0346,-0.0769,-0.0121,0.0302,-0.0423,1,1,1,,,,,,,-0.15,,0.224,0.216,0.216,0.213,0.213,0.214,2014-03-31,2014-03-11,2014-03-07,2014-03-20,2014-03-10,2014-03-06,38071,53716,47980,6.71,53.14,0.0,1,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,29.92,27.359,27.139,20.213,23.182,16.224,88.824,28.03,32.743,24.503,14.394,0.0,69.547,62.542,37.333,57.252,33.234,28.517,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-03-14,2014-03-11,2014-03-07,2014-03-20,2014-03-13,2014-03-10,2014-03-31,2014-03-21,2014-03-11,2014-03-24,2014-03-20,2014-03-10,2014-03-31,2014-03-25,2014-03-11,2014-03-26,2014-03-13,2014-03-10,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,n2p,p2n,n2n,n2p,p2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,12.66,1.42,15.77,1.43,1.58,0,0,0,-,0,0,0
2014-04-01,SIGGAS,0.2202,0.2202,0.2183,0.2202,0.2202,52673,0.0,0,0.21904,0.21847,0.00057,-0.00064,0.00121,,,0.21845,0.21953,0.22173,0.22594,0.22604,,,0.0062,,,2.64,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,7.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,-0.0,-0.0038,0.00107,-0.0008,1.33929,57.25191,57.252,,-12.29509,66.47059,81.37255,,,86.67855,81.89939,,86.679,-0.0641,-0.0328,-0.0749,-0.0108,0.0313,-0.0421,1,1,1,,,,,,,-0.15,,0.224,0.216,0.216,0.213,0.213,0.214,2014-03-31,2014-03-11,2014-03-07,2014-03-20,2014-03-10,2014-03-06,53716,47980,52673,53.14,0.0,10.45,1,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,86.679,29.92,27.359,20.213,23.182,16.224,88.824,28.03,32.743,24.503,14.394,0.0,69.547,62.542,37.333,57.252,57.252,33.234,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-04-01,2014-03-14,2014-03-11,2014-03-20,2014-03-13,2014-03-10,2014-03-31,2014-03-21,2014-03-11,2014-03-24,2014-03-20,2014-03-10,2014-03-31,2014-03-25,2014-03-11,2014-04-01,2014-03-26,2014-03-13,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,n2p,p2n,n2n,n2p,p2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,12.44,1.42,15.51,1.45,1.61,0,0,0,-,0,0,0
2014-04-02,SIGGAS,0.2202,0.2202,0.2202,0.2202,0.2202,70927,0.0,0,0.21922,0.2186,0.00062,-0.00039,0.00101,,,0.21858,0.21956,0.2217,0.22588,0.2277,,,0.0062,0.22,,1.89,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,6.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,0.0,0.0,0.00107,-0.00054,2.0,66.66667,,,9.41467,66.47059,73.92157,66.471,,80.80808,84.19489,,,-0.0632,-0.0312,-0.073,-0.0098,0.032,-0.0418,1,1,1,,,,,,,-0.15,,0.224,0.216,0.216,0.22,0.213,0.213,2014-03-31,2014-03-11,2014-03-07,2014-04-02,2014-03-20,2014-03-10,47980,52673,70927,0.0,10.45,11.15,0,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,86.679,29.92,27.359,20.213,23.182,16.224,88.824,28.03,32.743,66.471,24.503,14.394,69.547,62.542,37.333,57.252,57.252,33.234,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-04-01,2014-03-14,2014-03-11,2014-03-20,2014-03-13,2014-03-10,2014-03-31,2014-03-21,2014-03-11,2014-04-02,2014-03-24,2014-03-20,2014-03-31,2014-03-25,2014-03-11,2014-04-01,2014-03-26,2014-03-13,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,n2p,p2n,n2n,n2p,p2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,12.44,1.42,15.51,1.45,1.61,0,0,0,-,0,0,0
2014-04-03,SIGGAS,0.2202,0.2487,0.2202,0.2354,0.2354,1130661,0.0,0,0.22171,0.21985,0.00186,6e-05,0.0018,,,0.21988,0.22018,0.22197,0.22597,0.22915,,,0.0214,,,1.24,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,5.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,0.0152,0.0,0.00189,-0.00054,3.53333,77.94118,,,20.68918,66.58291,66.50803,,,69.11063,78.86575,69.111,,-0.0579,-0.0209,-0.0609,-0.003,0.037,-0.04,1,1,1,,,,,,,-0.15,,0.224,0.216,0.216,0.22,0.213,0.213,2014-03-31,2014-03-11,2014-03-07,2014-04-02,2014-03-20,2014-03-10,52673,70927,1130661,10.45,11.15,631.0,1,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,86.679,29.92,27.359,69.111,20.213,23.182,88.824,28.03,32.743,66.471,24.503,14.394,69.547,62.542,37.333,57.252,57.252,33.234,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-04-01,2014-03-14,2014-03-11,2014-04-03,2014-03-20,2014-03-13,2014-03-31,2014-03-21,2014-03-11,2014-04-02,2014-03-24,2014-03-20,2014-03-31,2014-03-25,2014-03-11,2014-04-01,2014-03-26,2014-03-13,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1130661.0,,,p2n,n2n,n2p,p2p,p2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,13.3,1.42,16.58,1.36,1.51,1,1,0,-,0,0,0
2014-04-04,SIGGAS,0.243,0.243,0.2354,0.2411,0.2411,619777,0.0,0,0.22469,0.22142,0.00327,0.0007,0.00257,,,0.22151,0.221,0.22235,0.22612,0.23032,,,0.0271,,0.241,0.73,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,4.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,0.0057,0.0,0.0023,-0.00027,8.47368,89.44444,,89.444,32.19244,80.90452,71.31934,,80.905,70.37326,73.43066,,70.373,-0.0512,-0.0135,-0.0512,0.0,0.0377,-0.0377,1,1,1,,,,,,,-0.15,,0.241,0.224,0.216,0.22,0.213,0.213,2014-04-04,2014-03-31,2014-03-11,2014-04-02,2014-03-20,2014-03-10,70927,1130661,619777,11.15,631.0,45.21,1,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,70.373,86.679,29.92,69.111,20.213,23.182,80.905,88.824,28.03,66.471,24.503,14.394,89.444,69.547,62.542,57.252,57.252,33.234,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-04-04,2014-04-01,2014-03-14,2014-04-03,2014-03-20,2014-03-13,2014-04-04,2014-03-31,2014-03-21,2014-04-02,2014-03-24,2014-03-20,2014-04-04,2014-03-31,2014-03-25,2014-04-01,2014-03-26,2014-03-13,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,p2n,n2n,n2p,p2p,p2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,13.62,1.42,16.98,1.33,1.47,1,1,1,-,0,0,0
2014-04-07,SIGGAS,0.2354,0.2373,0.2354,0.2354,0.2354,72178,0.0,0,0.22634,0.22246,0.00388,0.00134,0.00254,,,0.22258,0.22157,0.22261,0.22622,0.23115,,,0.0214,,,0.37,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,3.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,-0.0,-0.0057,0.0023,-0.00068,3.38947,77.21823,,,-12.22577,66.58291,71.35678,,,65.38588,68.28992,,,-0.0465,-0.0104,-0.0465,0.0,0.0361,-0.0361,1,1,1,,,,,,,-0.15,,0.241,0.224,0.216,0.22,0.213,0.213,2014-04-04,2014-03-31,2014-03-11,2014-04-02,2014-03-20,2014-03-10,1130661,619777,72178,631.0,45.21,0.07,1,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,70.373,86.679,29.92,69.111,20.213,23.182,80.905,88.824,28.03,66.471,24.503,14.394,89.444,69.547,62.542,57.252,57.252,33.234,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-04-04,2014-04-01,2014-03-14,2014-04-03,2014-03-20,2014-03-13,2014-04-04,2014-03-31,2014-03-21,2014-04-02,2014-03-24,2014-03-20,2014-04-04,2014-03-31,2014-03-25,2014-04-01,2014-03-26,2014-03-13,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,p2n,n2n,n2p,p2p,p2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,13.3,1.42,16.58,1.36,1.51,0,0,0,-,0,0,0
2014-04-08,SIGGAS,0.2335,0.2335,0.2297,0.2316,0.2316,69884,0.0,0,0.22715,0.22313,0.00401,0.00187,0.00214,,,0.22327,0.22196,0.22278,0.22627,0.23161,,,0.0176,0.232,,0.17,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,2.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,-0.0,-0.0038,0.0023,-0.00095,2.42105,70.76923,70.769,,-18.67477,57.03518,68.1742,57.035,,57.08333,64.28082,,,-0.0431,0.0131,-0.0431,0.0,0.0562,-0.0562,1,1,1,,,,,,,-0.15,,0.241,0.224,0.216,0.232,0.22,0.213,2014-04-04,2014-03-31,2014-03-11,2014-04-08,2014-04-02,2014-03-20,619777,72178,69884,45.21,0.07,-58.2,1,1,0,1,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,70.373,86.679,29.92,69.111,20.213,23.182,80.905,88.824,28.03,57.035,66.471,24.503,89.444,69.547,62.542,70.769,57.252,57.252,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-04-04,2014-04-01,2014-03-14,2014-04-03,2014-03-20,2014-03-13,2014-04-04,2014-03-31,2014-03-21,2014-04-08,2014-04-02,2014-03-24,2014-04-04,2014-03-31,2014-03-25,2014-04-08,2014-04-01,2014-03-26,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,-69884.0,,n2n,n2p,p2p,p2p,p2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,13.08,1.42,16.31,1.38,1.53,0,0,0,-,0,0,0
2014-04-09,SIGGAS,0.2278,0.2335,0.2278,0.2335,0.2335,138725,0.0,0,0.22813,0.2239,0.00422,0.00234,0.00188,,,0.22406,0.22241,0.223,0.22634,0.23174,,,0.0195,,0.234,0.11,-0.43,1.3,-0.85,2.16,-0.84,20.85,-5.99,1.0,4.0,10.0,6.0,20.0,7.0,18.0,18.0,0.0019,0.0,0.00244,-0.00095,2.56391,71.94093,,71.941,1.17193,61.80905,61.80905,,61.809,47.63889,56.7027,,,-0.0393,0.0165,-0.0393,0.0,0.0558,-0.0558,1,1,1,,,,,,,-0.15,,0.234,0.241,0.224,0.232,0.22,0.213,2014-04-09,2014-04-04,2014-03-31,2014-04-08,2014-04-02,2014-03-20,72178,69884,138725,0.07,-58.2,-63.14,0,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,70.373,86.679,29.92,69.111,20.213,23.182,61.809,80.905,88.824,57.035,66.471,24.503,71.941,89.444,69.547,70.769,57.252,57.252,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-04-04,2014-04-01,2014-03-14,2014-04-03,2014-03-20,2014-03-13,2014-04-09,2014-04-04,2014-03-31,2014-04-08,2014-04-02,2014-03-24,2014-04-09,2014-04-04,2014-03-31,2014-04-08,2014-04-01,2014-03-26,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,n2n,n2p,p2p,p2p,p2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,13.19,1.42,16.44,1.37,1.52,0,0,0,-,0,0,0
2014-04-10,SIGGAS,0.2316,0.2316,0.2278,0.2297,0.2297,91788,0.0,0,0.22837,0.22433,0.00404,0.00268,0.00135,,,0.22449,0.2227,0.22313,0.22637,0.23163,,0.232,0.0157,,,-0.27,1.3,-0.85,2.16,-0.84,20.85,-5.99,4.49,4.0,10.0,6.0,20.0,7.0,18.0,18.0,11.0,-0.0,-0.0038,0.00231,-0.00122,1.88889,65.38462,,,-6.55638,52.26131,57.03518,,,33.05556,45.92593,,,-0.0367,0.0179,-0.0367,0.0,0.0546,-0.0546,1,1,1,,,,,,,-0.15,,0.234,0.241,0.224,0.232,0.22,0.213,2014-04-09,2014-04-04,2014-03-31,2014-04-08,2014-04-02,2014-03-20,69884,138725,91788,-58.2,-63.14,6.98,0,1,0,0,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,70.373,86.679,29.92,69.111,20.213,23.182,61.809,80.905,88.824,57.035,66.471,24.503,71.941,89.444,69.547,70.769,57.252,57.252,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-04-04,2014-04-01,2014-03-14,2014-04-03,2014-03-20,2014-03-13,2014-04-09,2014-04-04,2014-03-31,2014-04-08,2014-04-02,2014-03-24,2014-04-09,2014-04-04,2014-03-31,2014-04-08,2014-04-01,2014-03-26,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-91788.0,,,,n2p,p2p,p2p,p2n,n2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,12.98,1.42,16.18,1.39,1.55,0,0,0,-,0,0,0
2014-04-11,SIGGAS,0.2259,0.2278,0.2259,0.2259,0.2259,99089,0.0,0,0.22799,0.22445,0.00354,0.00285,0.00069,,,0.2246,0.22282,0.22318,0.22637,0.23137,,,-0.0061,0.226,,-0.16,1.3,-0.85,2.16,-0.84,20.85,-5.99,4.49,3.0,10.0,6.0,20.0,7.0,18.0,18.0,11.0,-0.0,-0.0038,0.00231,-0.00149,1.54545,60.71429,60.714,,-11.22671,42.71357,52.26131,42.714,,19.72222,33.47222,19.722,,-0.0355,0.0178,-0.0355,0.0,0.0533,-0.0533,1,1,1,,,,,,,-0.15,,0.234,0.241,0.224,0.226,0.232,0.22,2014-04-09,2014-04-04,2014-03-31,2014-04-11,2014-04-08,2014-04-02,138725,91788,99089,-63.14,6.98,9.72,0,1,0,1,0,-0.001,0.002,-0.0,-0.002,-0.002,-0.001,-0.00102,0.00168,-0.00092,-0.0021,-0.00062,-0.0007,70.373,86.679,29.92,19.722,69.111,20.213,61.809,80.905,88.824,42.714,57.035,66.471,71.941,89.444,69.547,60.714,70.769,57.252,2014-02-24,2014-01-13,2013-11-20,2014-03-25,2014-02-11,2013-12-17,2014-04-04,2014-04-01,2014-03-14,2014-04-11,2014-04-03,2014-03-20,2014-04-09,2014-04-04,2014-03-31,2014-04-11,2014-04-08,2014-04-02,2014-04-09,2014-04-04,2014-03-31,2014-04-11,2014-04-08,2014-04-01,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,n2p,p2p,p2p,p2n,n2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.77,12.76,1.42,15.91,1.42,1.57,0,0,0,-,0,0,0
